suite_dir,run_dir,engine,model_key,prompt_index,prompt_text,replicate_index,run_seed,final_step,char_count,word_count,native_input_tokens,native_new_tokens,native_output_tokens,native_context_limit,native_prompt_truncated,native_requested_max_new_tokens,native_effective_max_new_tokens,token_count__modeltok__distilgpt2,tokens_per_char__modeltok__distilgpt2,tokens_per_word__modeltok__distilgpt2,token_count__modeltok__gpt2,tokens_per_char__modeltok__gpt2,tokens_per_word__modeltok__gpt2,token_count__modeltok__qwen2_5_0_5b_instruct,tokens_per_char__modeltok__qwen2_5_0_5b_instruct,tokens_per_word__modeltok__qwen2_5_0_5b_instruct,token_count__reference__openai_community_gpt2,tokens_per_char__reference__openai_community_gpt2,tokens_per_word__reference__openai_community_gpt2
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T122955Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1275,4,1001,135,377,160,537,32768,False,160,160,159,0.15884115884115885,1.1777777777777778,159,0.15884115884115885,1.1777777777777778,160,0.15984015984015984,1.1851851851851851,159,0.15884115884115885,1.1777777777777778
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T123304Z_the-last-librarian-trained-a-lan,rtsm,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1276,5,2442,372,420,84,504,1024,False,96,96,469,0.19205569205569206,1.260752688172043,469,0.19205569205569206,1.260752688172043,447,0.18304668304668303,1.2016129032258065,469,0.19205569205569206,1.260752688172043
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T123310Z_the-last-librarian-trained-a-lan,agc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1277,3,1269,206,286,1,287,1024,False,120,120,286,0.22537431048069345,1.3883495145631068,286,0.22537431048069345,1.3883495145631068,266,0.20961386918833727,1.2912621359223302,286,0.22537431048069345,1.3883495145631068
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T123336Z_the-last-librarian-trained-a-lan,lvtc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1278,4,115,18,325,21,346,1024,False,128,128,20,0.17391304347826086,1.1111111111111112,20,0.17391304347826086,1.1111111111111112,19,0.16521739130434782,1.0555555555555556,20,0.17391304347826086,1.1111111111111112
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T123342Z_the-last-librarian-trained-a-lan,srpf,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1279,4,10,1,302,6,308,1024,False,160,160,4,0.4,4.0,4,0.4,4.0,4,0.4,4.0,4,0.4,4.0
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T123352Z_the-last-librarian-trained-a-lan,rtsm,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1280,5,1680,194,440,96,536,1024,False,96,96,503,0.2994047619047619,2.5927835051546393,503,0.2994047619047619,2.5927835051546393,765,0.45535714285714285,3.943298969072165,503,0.2994047619047619,2.5927835051546393
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T123416Z_the-last-librarian-trained-a-lan,agc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1281,3,223,29,89,79,168,1024,False,120,120,77,0.3452914798206278,2.6551724137931036,77,0.3452914798206278,2.6551724137931036,63,0.2825112107623318,2.1724137931034484,77,0.3452914798206278,2.6551724137931036
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T123443Z_the-last-librarian-trained-a-lan,lvtc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1282,4,182,31,207,36,243,1024,False,128,128,35,0.19230769230769232,1.1290322580645162,35,0.19230769230769232,1.1290322580645162,35,0.19230769230769232,1.1290322580645162,35,0.19230769230769232,1.1290322580645162
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T123505Z_the-last-librarian-trained-a-lan,srpf,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1283,4,414,56,863,122,985,1024,True,160,160,122,0.2946859903381642,2.1785714285714284,122,0.2946859903381642,2.1785714285714284,148,0.357487922705314,2.642857142857143,122,0.2946859903381642,2.1785714285714284
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T123525Z_the-last-librarian-trained-a-lan,rtsm,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1284,5,2975,436,446,96,542,32768,False,96,96,506,0.17008403361344537,1.1605504587155964,506,0.17008403361344537,1.1605504587155964,502,0.16873949579831932,1.151376146788991,506,0.17008403361344537,1.1605504587155964
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T123635Z_the-last-librarian-trained-a-lan,agc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1285,3,498,73,156,120,276,32768,False,120,120,162,0.3253012048192771,2.219178082191781,162,0.3253012048192771,2.219178082191781,120,0.24096385542168675,1.643835616438356,162,0.3253012048192771,2.219178082191781
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T123742Z_the-last-librarian-trained-a-lan,lvtc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1286,4,259,34,134,40,174,32768,False,128,128,39,0.15057915057915058,1.1470588235294117,39,0.15057915057915058,1.1470588235294117,39,0.15057915057915058,1.1470588235294117,39,0.15057915057915058,1.1470588235294117
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T123827Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1287,4,881,130,359,160,519,32768,False,160,160,169,0.19182746878547105,1.3,169,0.19182746878547105,1.3,160,0.18161180476730987,1.2307692307692308,169,0.19182746878547105,1.3
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T124059Z_the-last-librarian-trained-a-lan,rtsm,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1288,5,2576,412,508,23,531,1024,False,96,96,496,0.19254658385093168,1.203883495145631,496,0.19254658385093168,1.203883495145631,471,0.1828416149068323,1.1432038834951457,496,0.19254658385093168,1.203883495145631
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T124104Z_the-last-librarian-trained-a-lan,agc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1289,3,429,58,94,1,95,1024,False,120,120,94,0.2191142191142191,1.6206896551724137,94,0.2191142191142191,1.6206896551724137,90,0.2097902097902098,1.5517241379310345,94,0.2191142191142191,1.6206896551724137
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T124120Z_the-last-librarian-trained-a-lan,lvtc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1290,4,492,78,115,1,116,1024,False,128,128,115,0.23373983739837398,1.4743589743589745,115,0.23373983739837398,1.4743589743589745,105,0.21341463414634146,1.3461538461538463,115,0.23373983739837398,1.4743589743589745
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T124130Z_the-last-librarian-trained-a-lan,srpf,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1291,4,4462,598,842,1,843,1024,False,160,160,842,0.18870461676378306,1.4080267558528428,842,0.18870461676378306,1.4080267558528428,821,0.183998207082026,1.3729096989966556,842,0.18870461676378306,1.4080267558528428
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T124150Z_the-last-librarian-trained-a-lan,rtsm,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1292,5,5401,896,927,96,1023,1024,True,96,96,1044,0.19329753749305684,1.1651785714285714,1044,0.19329753749305684,1.1651785714285714,1008,0.18663210516571005,1.125,1044,0.19329753749305684,1.1651785714285714
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T124206Z_the-last-librarian-trained-a-lan,agc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1293,3,707,114,155,1,156,1024,False,120,120,155,0.21923620933521923,1.3596491228070176,155,0.21923620933521923,1.3596491228070176,144,0.2036775106082037,1.263157894736842,155,0.21923620933521923,1.3596491228070176
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T124232Z_the-last-librarian-trained-a-lan,lvtc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1294,4,717,117,91,128,219,1024,False,128,128,127,0.17712691771269176,1.0854700854700854,127,0.17712691771269176,1.0854700854700854,126,0.17573221757322174,1.0769230769230769,127,0.17712691771269176,1.0854700854700854
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T124248Z_the-last-librarian-trained-a-lan,srpf,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1295,4,1277,215,287,1,288,1024,False,160,160,287,0.22474549725920126,1.3348837209302327,287,0.22474549725920126,1.3348837209302327,254,0.19890368050117463,1.1813953488372093,287,0.22474549725920126,1.3348837209302327
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T124320Z_the-last-librarian-trained-a-lan,rtsm,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1296,5,2583,402,405,96,501,32768,False,96,96,467,0.1807975222609369,1.1616915422885572,467,0.1807975222609369,1.1616915422885572,460,0.17808749516066588,1.144278606965174,467,0.1807975222609369,1.1616915422885572
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T124424Z_the-last-librarian-trained-a-lan,agc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1297,3,672,99,208,120,328,32768,False,120,120,142,0.2113095238095238,1.4343434343434343,142,0.2113095238095238,1.4343434343434343,120,0.17857142857142858,1.2121212121212122,142,0.2113095238095238,1.4343434343434343
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T124605Z_the-last-librarian-trained-a-lan,lvtc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1298,4,647,92,209,128,337,32768,False,128,128,150,0.23183925811437403,1.6304347826086956,150,0.23183925811437403,1.6304347826086956,128,0.19783616692426584,1.391304347826087,150,0.23183925811437403,1.6304347826086956
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T124704Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1299,4,932,120,256,160,416,32768,False,160,160,177,0.18991416309012876,1.475,177,0.18991416309012876,1.475,160,0.17167381974248927,1.3333333333333333,177,0.18991416309012876,1.475
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T124923Z_the-last-librarian-trained-a-lan,rtsm,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1300,5,2314,397,431,96,527,1024,False,96,96,493,0.21305099394987034,1.2418136020151134,493,0.21305099394987034,1.2418136020151134,612,0.2644770959377701,1.5415617128463477,493,0.21305099394987034,1.2418136020151134
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T124938Z_the-last-librarian-trained-a-lan,agc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1301,3,643,113,113,120,233,1024,False,120,120,120,0.18662519440124417,1.0619469026548674,120,0.18662519440124417,1.0619469026548674,120,0.18662519440124417,1.0619469026548674,120,0.18662519440124417,1.0619469026548674
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T124954Z_the-last-librarian-trained-a-lan,lvtc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1302,4,878,146,190,1,191,1024,False,128,128,190,0.2164009111617312,1.3013698630136987,190,0.2164009111617312,1.3013698630136987,182,0.2072892938496583,1.2465753424657535,190,0.2164009111617312,1.3013698630136987
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T125006Z_the-last-librarian-trained-a-lan,srpf,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1303,4,483,1,387,160,547,1024,False,160,160,167,0.34575569358178054,167.0,167,0.34575569358178054,167.0,483,1.0,483.0,167,0.34575569358178054,167.0
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T125029Z_the-last-librarian-trained-a-lan,rtsm,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1304,5,2546,385,441,96,537,1024,False,96,96,505,0.1983503534956795,1.3116883116883118,505,0.1983503534956795,1.3116883116883118,483,0.18970934799685782,1.2545454545454546,505,0.1983503534956795,1.3116883116883118
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T125052Z_the-last-librarian-trained-a-lan,agc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1305,3,445,81,208,99,307,1024,False,120,120,97,0.21797752808988763,1.1975308641975309,97,0.21797752808988763,1.1975308641975309,94,0.21123595505617979,1.1604938271604939,97,0.21797752808988763,1.1975308641975309
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T125127Z_the-last-librarian-trained-a-lan,lvtc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1306,4,703,119,156,1,157,1024,False,128,128,156,0.22190611664295876,1.3109243697478992,156,0.22190611664295876,1.3109243697478992,146,0.20768136557610242,1.226890756302521,156,0.22190611664295876,1.3109243697478992
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T125142Z_the-last-librarian-trained-a-lan,srpf,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1307,4,481,78,378,84,462,1024,False,160,160,82,0.1704781704781705,1.0512820512820513,82,0.1704781704781705,1.0512820512820513,83,0.17255717255717257,1.064102564102564,82,0.1704781704781705,1.0512820512820513
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T125231Z_the-last-librarian-trained-a-lan,rtsm,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1308,5,2307,340,344,96,440,32768,False,96,96,429,0.1859557867360208,1.261764705882353,429,0.1859557867360208,1.261764705882353,400,0.17338534893801474,1.1764705882352942,429,0.1859557867360208,1.261764705882353
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T125325Z_the-last-librarian-trained-a-lan,agc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1309,3,141,22,164,26,190,32768,False,120,120,25,0.1773049645390071,1.1363636363636365,25,0.1773049645390071,1.1363636363636365,25,0.1773049645390071,1.1363636363636365,25,0.1773049645390071,1.1363636363636365
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T125426Z_the-last-librarian-trained-a-lan,lvtc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1310,4,176,25,208,27,235,32768,False,128,128,26,0.14772727272727273,1.04,26,0.14772727272727273,1.04,26,0.14772727272727273,1.04,26,0.14772727272727273,1.04
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T125516Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1311,4,1022,136,312,160,472,32768,False,160,160,170,0.16634050880626222,1.25,170,0.16634050880626222,1.25,160,0.15655577299412915,1.1764705882352942,170,0.16634050880626222,1.25
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T125748Z_the-last-librarian-trained-a-lan,rtsm,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1312,5,2338,371,432,45,477,1024,False,96,96,442,0.18905047048759624,1.1913746630727762,442,0.18905047048759624,1.1913746630727762,433,0.1852010265183918,1.1671159029649596,442,0.18905047048759624,1.1913746630727762
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T125757Z_the-last-librarian-trained-a-lan,agc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1313,3,13,3,124,5,129,1024,False,120,120,4,0.3076923076923077,1.3333333333333333,4,0.3076923076923077,1.3333333333333333,4,0.3076923076923077,1.3333333333333333,4,0.3076923076923077,1.3333333333333333
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T125811Z_the-last-librarian-trained-a-lan,lvtc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1314,4,998,159,235,1,236,1024,False,128,128,235,0.23547094188376755,1.4779874213836477,235,0.23547094188376755,1.4779874213836477,215,0.2154308617234469,1.3522012578616351,235,0.23547094188376755,1.4779874213836477
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T125820Z_the-last-librarian-trained-a-lan,srpf,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1315,4,348,59,81,1,82,1024,False,160,160,81,0.23275862068965517,1.3728813559322033,81,0.23275862068965517,1.3728813559322033,69,0.19827586206896552,1.1694915254237288,81,0.23275862068965517,1.3728813559322033
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T125829Z_the-last-librarian-trained-a-lan,rtsm,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1316,5,1674,273,352,19,371,1024,False,96,96,336,0.2007168458781362,1.2307692307692308,336,0.2007168458781362,1.2307692307692308,330,0.1971326164874552,1.2087912087912087,336,0.2007168458781362,1.2307692307692308
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T125846Z_the-last-librarian-trained-a-lan,agc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1317,3,566,102,177,116,293,1024,False,120,120,115,0.20318021201413428,1.1274509803921569,115,0.20318021201413428,1.1274509803921569,115,0.20318021201413428,1.1274509803921569,115,0.20318021201413428,1.1274509803921569
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T125920Z_the-last-librarian-trained-a-lan,lvtc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1318,4,1237,197,278,1,279,1024,False,128,128,278,0.22473726758286175,1.4111675126903553,278,0.22473726758286175,1.4111675126903553,257,0.20776071139854488,1.3045685279187818,278,0.22473726758286175,1.4111675126903553
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T125932Z_the-last-librarian-trained-a-lan,srpf,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1319,4,721,125,142,160,302,1024,False,160,160,160,0.22191400832177532,1.28,160,0.22191400832177532,1.28,142,0.19694868238557559,1.136,160,0.22191400832177532,1.28
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T125955Z_the-last-librarian-trained-a-lan,rtsm,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1320,5,2705,428,446,96,542,32768,False,96,96,503,0.18595194085027728,1.175233644859813,503,0.18595194085027728,1.175233644859813,502,0.1855822550831793,1.1728971962616823,503,0.18595194085027728,1.175233644859813
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T130100Z_the-last-librarian-trained-a-lan,agc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1321,3,374,62,186,83,269,32768,False,120,120,88,0.23529411764705882,1.4193548387096775,88,0.23529411764705882,1.4193548387096775,81,0.21657754010695188,1.3064516129032258,88,0.23529411764705882,1.4193548387096775
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T130233Z_the-last-librarian-trained-a-lan,lvtc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1322,4,670,100,208,128,336,32768,False,128,128,148,0.2208955223880597,1.48,148,0.2208955223880597,1.48,128,0.191044776119403,1.28,148,0.2208955223880597,1.48
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T130339Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,6,1323,4,347,59,378,68,446,32768,False,160,160,67,0.1930835734870317,1.1355932203389831,67,0.1930835734870317,1.1355932203389831,67,0.1930835734870317,1.1355932203389831,67,0.1930835734870317,1.1355932203389831
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T130617Z_the-last-librarian-trained-a-lan,rtsm,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1324,5,3329,519,550,96,646,1024,False,96,96,612,0.18383899068789425,1.1791907514450868,612,0.18383899068789425,1.1791907514450868,600,0.18023430459597475,1.1560693641618498,612,0.18383899068789425,1.1791907514450868
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T130631Z_the-last-librarian-trained-a-lan,agc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1325,3,174,34,183,36,219,1024,False,120,120,35,0.20114942528735633,1.0294117647058822,35,0.20114942528735633,1.0294117647058822,35,0.20114942528735633,1.0294117647058822,35,0.20114942528735633,1.0294117647058822
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T130649Z_the-last-librarian-trained-a-lan,lvtc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1326,4,118,22,341,23,364,1024,False,128,128,22,0.1864406779661017,1.0,22,0.1864406779661017,1.0,22,0.1864406779661017,1.0,22,0.1864406779661017,1.0
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T130656Z_the-last-librarian-trained-a-lan,srpf,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1327,4,25,4,314,8,322,1024,False,160,160,6,0.24,1.5,6,0.24,1.5,5,0.2,1.25,6,0.24,1.5
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T130711Z_the-last-librarian-trained-a-lan,rtsm,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1328,5,1303,198,286,16,302,1024,False,96,96,267,0.204911742133538,1.3484848484848484,267,0.204911742133538,1.3484848484848484,264,0.20260936300844207,1.3333333333333333,267,0.204911742133538,1.3484848484848484
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T130725Z_the-last-librarian-trained-a-lan,agc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1329,3,659,107,211,120,331,1024,False,120,120,120,0.18209408194233687,1.1214953271028036,120,0.18209408194233687,1.1214953271028036,117,0.17754172989377845,1.0934579439252337,120,0.18209408194233687,1.1214953271028036
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T130802Z_the-last-librarian-trained-a-lan,lvtc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1330,4,466,74,209,93,302,1024,False,128,128,93,0.19957081545064378,1.2567567567567568,93,0.19957081545064378,1.2567567567567568,92,0.19742489270386265,1.2432432432432432,93,0.19957081545064378,1.2567567567567568
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T130824Z_the-last-librarian-trained-a-lan,srpf,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1331,4,467,65,324,160,484,1024,False,160,160,161,0.34475374732334046,2.476923076923077,161,0.34475374732334046,2.476923076923077,148,0.3169164882226981,2.276923076923077,161,0.34475374732334046,2.476923076923077
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T130915Z_the-last-librarian-trained-a-lan,rtsm,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1332,5,2735,383,373,96,469,32768,False,96,96,435,0.1590493601462523,1.1357702349869452,435,0.1590493601462523,1.1357702349869452,429,0.15685557586837295,1.1201044386422976,435,0.1590493601462523,1.1357702349869452
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T131013Z_the-last-librarian-trained-a-lan,agc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1333,3,24,5,97,7,104,32768,False,120,120,6,0.25,1.2,6,0.25,1.2,6,0.25,1.2,6,0.25,1.2
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T131111Z_the-last-librarian-trained-a-lan,lvtc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1334,4,636,98,207,128,335,32768,False,128,128,145,0.2279874213836478,1.4795918367346939,145,0.2279874213836478,1.4795918367346939,128,0.20125786163522014,1.3061224489795917,145,0.2279874213836478,1.4795918367346939
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T131207Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,7,1335,4,1066,139,194,160,354,32768,False,160,160,163,0.1529080675422139,1.1726618705035972,163,0.1529080675422139,1.1726618705035972,160,0.150093808630394,1.1510791366906474,163,0.1529080675422139,1.1726618705035972
