suite_dir,run_dir,engine,model_key,prompt_index,prompt_text,replicate_index,run_seed,final_step,char_count,word_count,type_token_ratio,mattr_50,mtld,hapax_ratio,word_entropy_bits,char_entropy_bits,distinct_1,distinct_2,distinct_3,repeated_bigram_fraction,repeated_trigram_fraction,repeated_4gram_fraction,prompt_tfidf_cosine,previous_step_tfidf_cosine,prompt_lexical_overlap,sentence_count,avg_sentence_length_words,avg_syllables_per_word,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,native_input_tokens,native_new_tokens,native_output_tokens,native_context_limit,native_prompt_truncated,native_requested_max_new_tokens,native_effective_max_new_tokens,pos_noun_ratio,pos_verb_ratio,pos_adj_ratio,pos_adv_ratio,pos_pron_ratio
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T121826Z_the-last-librarian-trained-a-lan,agc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,1,1261,3,107,5,1.0,1.0,5.0,1.0,2.321928094887362,6.116290790236831,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,201.76000000000002,-13.64,2.0,217,62,279,32768,False,120,120,1.0,0.0,0.0,0.0,0.0
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T122004Z_the-last-librarian-trained-a-lan,lvtc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,1,1262,4,842,108,0.8425925925925926,0.9237288135593222,192.11294117647057,0.7407407407407407,6.381141872750494,4.269587071775094,0.8425925925925926,0.9719626168224299,0.9811320754716981,0.028037383177570097,0.018867924528301883,0.00952380952380949,0.08075077457193801,0.11158141066489123,0.2777777777777778,4.0,27.0,2.25,-10.919999999999987,21.49,26.725925925925925,139,128,267,32768,False,128,128,0.44036697247706424,0.13761467889908258,0.11926605504587157,0.009174311926605505,0.027522935779816515
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T122102Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,1,1263,4,1107,141,0.8297872340425532,0.9330434782608696,231.94500000000002,0.7304964539007093,6.714910905725535,4.272154012648644,0.8297872340425532,0.9928571428571429,1.0,0.0071428571428571175,0.0,0.0,0.03325436056255905,0.08219406310620508,0.16666666666666666,7.0,20.142857142857142,2.269503546099291,-5.609999999999985,19.04585612968592,23.943667679837894,294,160,454,32768,False,160,160,0.35664335664335667,0.15384615384615385,0.13286713286713286,0.08391608391608392,0.0
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T122348Z_the-last-librarian-trained-a-lan,rtsm,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1264,5,2398,392,0.45663265306122447,0.9615160349854235,298.76478123916746,0.03571428571428571,7.370032795650314,4.484027383032077,0.45663265306122447,0.5268542199488491,0.5307692307692308,0.47314578005115093,0.46923076923076923,0.467866323907455,0.23116296176525744,0.9743720467876146,1.0,17.0,23.058823529411764,1.5714285714285714,50.487436974789944,11.945798319327732,14.73373349339736,270,1,271,1024,False,96,96,0.2169576059850374,0.16708229426433915,0.06733167082294264,0.09476309226932668,0.11471321695760599
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T122357Z_the-last-librarian-trained-a-lan,agc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1265,3,792,121,0.9173553719008265,0.9608333333333327,409.9480000000003,0.8512396694214877,6.741096501701652,4.55164803268885,0.9173553719008265,1.0,1.0,0.0,0.0,0.0,0.05263815731798385,0.6174435102347436,0.3888888888888889,6.0,20.166666666666668,1.6694214876033058,45.13277548209368,11.974173553719012,15.339393939393942,166,1,167,1024,False,120,120,0.23387096774193547,0.1774193548387097,0.08064516129032258,0.12096774193548387,0.11290322580645161
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T122418Z_the-last-librarian-trained-a-lan,lvtc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1266,4,689,114,0.9736842105263158,0.9870769230769229,1212.9600000000014,0.9473684210526315,6.780258435217385,4.232941424205959,0.9736842105263158,1.0,1.0,0.0,0.0,0.0,0.023990830017115234,0.009039873633799786,0.16666666666666666,2.0,57.0,1.5701754385964912,16.143157894736873,25.168070175438597,27.712280701754384,206,128,334,1024,False,128,128,0.18421052631578946,0.14035087719298245,0.07894736842105263,0.17543859649122806,0.09649122807017543
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T122435Z_the-last-librarian-trained-a-lan,srpf,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1267,4,1772,280,0.8571428571428571,0.9761038961038944,548.7999999999998,0.7571428571428571,7.800571945454593,4.487783414969651,0.8571428571428571,0.996415770609319,1.0,0.0035842293906810374,0.0,0.0,0.048317794955583165,0.6179180579795449,0.5,12.0,23.333333333333332,1.6928571428571428,39.935952380952386,13.485714285714284,16.761904761904763,336,1,337,1024,False,160,160,0.21708185053380782,0.15658362989323843,0.09608540925266904,0.12099644128113879,0.08896797153024912
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T122459Z_the-last-librarian-trained-a-lan,rtsm,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1268,5,1982,297,0.9326599326599326,0.9806451612903203,1234.9259999999997,0.8787878787878788,8.064943605728068,4.553326121133342,0.9326599326599326,1.0,1.0,0.0,0.0,0.0,0.1865007063959657,0.98747465234388,1.0,10.0,29.7,1.707070707070707,32.2713181818182,16.136434343434342,19.152727272727272,402,7,409,1024,False,96,96,0.2,0.18333333333333332,0.08,0.08333333333333333,0.08666666666666667
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T122518Z_the-last-librarian-trained-a-lan,agc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1269,3,509,84,0.9523809523809523,0.9760000000000003,493.9199999999995,0.9047619047619048,6.297079327540665,4.562221101003133,0.9523809523809523,1.0,1.0,0.0,0.0,0.0,0.013579278479486334,0.008620422973804035,0.1111111111111111,4.0,21.0,1.4761904761904763,60.634285714285724,10.019047619047623,12.685714285714287,206,120,326,1024,False,120,120,0.18072289156626506,0.10843373493975904,0.060240963855421686,0.14457831325301204,0.14457831325301204
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T122558Z_the-last-librarian-trained-a-lan,lvtc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1270,4,858,137,0.8905109489051095,0.9406818181818182,350.3546666666668,0.8029197080291971,6.85270624008141,4.6736885442599645,0.8905109489051095,0.9926470588235294,1.0,0.007352941176470562,0.0,0.0,0.053671656893726015,0.6740272555090122,0.3333333333333333,5.0,27.4,1.6423357664233578,40.08239416058393,14.475562043795623,17.383357664233575,184,1,185,1024,False,128,128,0.22857142857142856,0.1357142857142857,0.10714285714285714,0.05714285714285714,0.1
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T122617Z_the-last-librarian-trained-a-lan,srpf,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1271,4,1181,200,0.735,0.8876821192052985,178.85072588395974,0.565,7.0105010174594495,4.730438633168234,0.735,0.8291457286432161,0.8333333333333334,0.17085427135678388,0.16666666666666663,0.1624365482233503,0.06117496317919456,0.7725739556402585,0.3888888888888889,14.0,14.285714285714286,1.5,65.43500000000002,7.681428571428576,11.514285714285714,287,1,288,1024,False,160,160,0.21844660194174756,0.1553398058252427,0.06310679611650485,0.043689320388349516,0.10194174757281553
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T122648Z_the-last-librarian-trained-a-lan,rtsm,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1272,5,2162,332,0.7289156626506024,0.9021201413427566,315.55981940779833,0.5963855421686747,7.593799928622099,4.313330118953265,0.7289156626506024,0.9486404833836858,0.9696969696969697,0.051359516616314216,0.030303030303030276,0.027355623100303927,0.2581132722568032,0.9025717263403427,1.0,14.0,23.714285714285715,1.7921686746987953,31.147530120481946,14.806161790017217,18.642340791738384,358,80,438,32768,False,96,96,0.26646706586826346,0.17065868263473055,0.09281437125748503,0.05089820359281437,0.07784431137724551
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T122745Z_the-last-librarian-trained-a-lan,agc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1273,3,59,3,1.0,1.0,3.0,1.0,1.584962500721156,5.429170379833643,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,203.79000000000002,-14.42,1.2000000000000002,224,35,259,32768,False,120,120,0.0,0.0,0.0,1.0,0.0
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T122855Z_the-last-librarian-trained-a-lan,lvtc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1274,4,651,94,0.8404255319148937,0.8937777777777776,164.93866666666673,0.7446808510638298,6.160763851585563,4.312800154817823,0.8404255319148937,1.0,1.0,0.0,0.0,0.0,0.06777433551452282,0.2589294492609232,0.3333333333333333,2.0,47.0,1.8297872340425532,4.3300000000000125,24.33148936170213,29.438297872340424,166,127,293,32768,False,128,128,0.21875,0.17708333333333334,0.125,0.0625,0.052083333333333336
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T122955Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,2,1275,4,1001,135,0.837037037037037,0.9346511627906976,231.95454545454547,0.7333333333333333,6.686229997397514,4.266744985621159,0.837037037037037,0.9850746268656716,1.0,0.014925373134328401,0.0,0.0,0.06064752227891168,0.160999220854784,0.16666666666666666,7.0,19.285714285714285,2.0296296296296297,15.55333333333337,15.881058201058202,18.38095238095238,377,160,537,32768,False,160,160,0.2740740740740741,0.16296296296296298,0.16296296296296298,0.07407407407407407,0.037037037037037035
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T123304Z_the-last-librarian-trained-a-lan,rtsm,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1276,5,2442,376,0.3670212765957447,0.9267278287461774,130.91214838972687,0.17287234042553193,6.766926601272581,4.397400785132313,0.3670212765957447,0.416,0.42245989304812837,0.5840000000000001,0.5775401069518716,0.5764075067024128,0.37708626553962743,0.9347654754931461,1.0,20.0,18.8,1.75,39.70300000000003,12.392000000000003,16.03063829787234,420,84,504,1024,False,96,96,0.24538258575197888,0.13984168865435356,0.09234828496042216,0.023746701846965697,0.07651715039577836
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T123310Z_the-last-librarian-trained-a-lan,agc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1277,3,1269,207,0.7101449275362319,0.9043037974683548,180.86363636363637,0.5120772946859904,7.006623143647208,4.617568509168912,0.7101449275362319,0.8155339805825242,0.8195121951219512,0.18446601941747576,0.18048780487804883,0.17647058823529416,0.05108720619271456,0.9105557808834597,0.2777777777777778,9.0,23.0,1.6183574879227054,46.576956521739135,12.476618357487926,16.156521739130437,286,1,287,1024,False,120,120,0.20388349514563106,0.14563106796116504,0.09223300970873786,0.0825242718446602,0.10194174757281553
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T123336Z_the-last-librarian-trained-a-lan,lvtc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1278,4,115,18,1.0,1.0,18.0,1.0,4.169925001442312,4.287978139585264,1.0,1.0,1.0,0.0,0.0,0.0,0.030683927268780737,0.014302497125853167,0.1111111111111111,1.0,18.0,1.9444444444444444,24.064999999999998,14.374444444444446,16.08888888888889,325,21,346,1024,False,128,128,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T123342Z_the-last-librarian-trained-a-lan,srpf,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1279,4,10,1,1.0,1.0,1.0,1.0,-0.0,2.721928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-47.97999999999996,20.200000000000006,40.400000000000006,302,6,308,1024,False,160,160,0.0,0.0,0.0,0.0,0.0
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T123352Z_the-last-librarian-trained-a-lan,rtsm,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1280,5,1680,191,0.9109947643979057,0.9564788732394366,600.8635294117645,0.8429319371727748,7.381042571468592,5.105130057476329,0.9109947643979057,0.9947368421052631,1.0,0.0052631578947368585,0.0,0.0,0.2292603566034909,0.9803846167311704,1.0,13.0,14.692307692307692,1.5235602094240839,63.029113975030214,8.11801047120419,10.693677003624648,440,96,536,1024,False,96,96,0.16489361702127658,0.14893617021276595,0.06382978723404255,0.06382978723404255,0.10106382978723404
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T123416Z_the-last-librarian-trained-a-lan,agc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1281,3,223,29,1.0,1.0,29.0,1.0,4.857980995127571,5.30439865712302,1.0,1.0,1.0,0.0,0.0,0.0,0.012026890035760164,0.0,0.05555555555555555,3.0,9.666666666666666,1.6551724137931034,56.99574712643681,7.71103448275862,10.7632183908046,89,79,168,1024,False,120,120,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.0,0.034482758620689655
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T123443Z_the-last-librarian-trained-a-lan,lvtc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1282,4,182,31,1.0,1.0,31.0,1.0,4.954196310386877,4.151388035965476,1.0,1.0,1.0,0.0,0.0,0.0,0.023099859010835964,0.0,0.1111111111111111,1.0,31.0,1.4838709677419355,49.83451612903227,14.00967741935484,14.980645161290324,207,36,243,1024,False,128,128,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.24242424242424243,0.09090909090909091
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T123505Z_the-last-librarian-trained-a-lan,srpf,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1283,4,414,61,0.9508196721311475,0.9533333333333331,347.293333333333,0.9016393442622951,5.832376681825178,5.055820973459699,0.9508196721311475,1.0,1.0,0.0,0.0,0.0,0.008022271497725646,0.010899650448732392,0.05555555555555555,2.0,30.5,1.4426229508196722,53.83159836065575,13.327950819672132,16.134426229508197,863,122,985,1024,True,160,160,0.19298245614035087,0.12280701754385964,0.03508771929824561,0.03508771929824561,0.12280701754385964
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T123525Z_the-last-librarian-trained-a-lan,rtsm,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1284,5,2975,434,0.7073732718894009,0.9283636363636364,295.2954395241243,0.6013824884792627,7.850349726257497,4.312368264065777,0.7073732718894009,0.976905311778291,0.9976851851851852,0.023094688221709014,0.0023148148148147696,0.0,0.24083657223363975,0.9129701546207993,1.0,18.0,24.11111111111111,1.8847926267281105,22.908766001024105,16.05388632872504,19.874859190988225,446,96,542,32768,False,96,96,0.2534246575342466,0.1461187214611872,0.13013698630136986,0.07534246575342465,0.0547945205479452
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T123635Z_the-last-librarian-trained-a-lan,agc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1285,3,498,72,0.8333333333333334,0.8843478260869568,120.96000000000005,0.7083333333333334,5.798329341690046,4.65526953769578,0.8333333333333334,0.9859154929577465,1.0,0.014084507042253502,0.0,0.0,0.0369482661190456,0.012165426486516702,0.16666666666666666,9.0,8.0,1.6111111111111112,62.41500000000002,6.541111111111114,11.533333333333335,156,120,276,32768,False,120,120,0.3150684931506849,0.136986301369863,0.136986301369863,0.0,0.0547945205479452
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T123742Z_the-last-librarian-trained-a-lan,lvtc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1286,4,259,34,0.9411764705882353,0.9411764705882353,161.83999999999997,0.8823529411764706,4.969815782426808,4.2159238655075,0.9411764705882353,1.0,1.0,0.0,0.0,0.0,0.05611468569106683,0.04343760701232491,0.2222222222222222,1.0,34.0,2.1470588235294117,-9.316176470588204,23.005294117647058,28.894117647058824,134,40,174,32768,False,128,128,0.2647058823529412,0.11764705882352941,0.23529411764705882,0.0,0.058823529411764705
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T123827Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,3,1287,4,881,131,0.816793893129771,0.9002439024390241,200.21166666666673,0.7251908396946565,6.567059765432101,4.3160519989501855,0.816793893129771,1.0,1.0,0.0,0.0,0.0,0.06534008285052614,0.19035728866970938,0.2222222222222222,6.0,21.833333333333332,1.83206106870229,29.681800254452952,14.543320610687026,17.588295165394403,359,160,519,32768,False,160,160,0.28888888888888886,0.1259259259259259,0.14814814814814814,0.037037037037037035,0.08888888888888889
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T124059Z_the-last-librarian-trained-a-lan,rtsm,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1288,5,2576,420,0.26904761904761904,0.9300808625336912,137.6319350473613,0.04285714285714286,6.642671373184731,4.324465091465528,0.26904761904761904,0.30071599045346065,0.3062200956937799,0.6992840095465394,0.69377990430622,0.6906474820143884,0.33560422956271146,0.9886525530365401,1.0,20.0,21.0,1.6261904761904762,47.94428571428574,11.789047619047619,14.78095238095238,508,23,531,1024,False,96,96,0.21226415094339623,0.1320754716981132,0.06839622641509434,0.11084905660377359,0.10849056603773585
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T124104Z_the-last-librarian-trained-a-lan,agc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1289,3,429,58,0.8620689655172413,0.8644444444444446,117.73999999999997,0.7586206896551724,5.556088322639175,4.6250846745206795,0.8620689655172413,1.0,1.0,0.0,0.0,0.0,0.05745920590101627,0.23110054273620415,0.2777777777777778,4.0,14.5,2.0689655172413794,17.08301724137931,14.478793103448279,17.524137931034485,94,1,95,1024,False,120,120,0.3389830508474576,0.1016949152542373,0.13559322033898305,0.03389830508474576,0.03389830508474576
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T124120Z_the-last-librarian-trained-a-lan,lvtc,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1290,4,492,78,0.8461538461538461,0.8544827586206893,141.96,0.7051282051282052,5.968031866270416,4.606356369096788,0.8461538461538461,1.0,1.0,0.0,0.0,0.0,0.06362135930977962,0.4844823708004788,0.3888888888888889,4.0,19.5,1.641025641025641,48.2117307692308,11.379102564102567,15.492307692307694,115,1,116,1024,False,128,128,0.18518518518518517,0.12345679012345678,0.09876543209876543,0.06172839506172839,0.1111111111111111
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T124130Z_the-last-librarian-trained-a-lan,srpf,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1291,4,4462,622,0.2620578778135048,0.9541710296684109,173.8010761059828,0.0,7.27554800188587,4.719241605444424,0.2620578778135048,0.29790660225442833,0.3064516129032258,0.7020933977455717,0.6935483870967742,0.6882067851373183,0.04769308075582861,0.9990650687804179,0.3888888888888889,25.0,24.88,1.9067524115755627,20.270545980707425,16.61287845659164,21.463254019292606,842,1,843,1024,False,160,160,0.20411392405063292,0.18354430379746836,0.0949367088607595,0.1518987341772152,0.060126582278481014
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T124150Z_the-last-librarian-trained-a-lan,rtsm,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1292,5,5401,893,0.2877939529675252,0.9728909952606676,295.8246699669967,0.07390817469204927,7.778903490617447,4.389528312065137,0.2877939529675252,0.3183856502242152,0.31986531986531985,0.6816143497757847,0.6801346801346801,0.6797752808988764,0.22686865812679932,0.9805196942232937,1.0,44.0,20.295454545454547,1.5599104143337066,54.266692583732095,10.73217016186501,13.269357630051921,927,96,1023,1024,True,96,96,0.19230769230769232,0.15384615384615385,0.08131868131868132,0.11648351648351649,0.0978021978021978
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T124206Z_the-last-librarian-trained-a-lan,agc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1293,3,707,109,0.908256880733945,0.9573333333333335,332.668,0.8348623853211009,6.570846939416118,4.577318429892996,0.908256880733945,1.0,1.0,0.0,0.0,0.0,0.05532098802713773,0.5839888230427935,0.3888888888888889,5.0,21.8,1.6972477064220184,41.120844036697264,12.939522935779816,15.692477064220185,155,1,156,1024,False,120,120,0.1981981981981982,0.14414414414414414,0.10810810810810811,0.10810810810810811,0.07207207207207207
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T124232Z_the-last-librarian-trained-a-lan,lvtc,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1294,4,717,116,0.9741379310344828,0.993134328358209,1255.8933333333337,0.9482758620689655,6.806256857196521,4.187302745113001,0.9741379310344828,1.0,1.0,0.0,0.0,0.0,0.029912826925830263,0.0,0.2777777777777778,3.0,38.666666666666664,1.6206896551724137,30.477988505747135,18.61413793103448,20.983908045977014,91,128,219,1024,False,128,128,0.2413793103448276,0.1724137931034483,0.07758620689655173,0.07758620689655173,0.11206896551724138
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T124248Z_the-last-librarian-trained-a-lan,srpf,gpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1295,4,1277,203,0.7192118226600985,0.8998701298701305,172.63948362720402,0.5320197044334976,7.0067616094427585,4.735773501741413,0.7192118226600985,0.8316831683168316,0.835820895522388,0.16831683168316836,0.16417910447761197,0.16000000000000003,0.06752358504045873,0.9216821092632941,0.3888888888888889,14.0,14.5,1.6059113300492611,56.25740147783253,9.014753694581284,12.696551724137933,287,1,288,1024,False,160,160,0.23076923076923078,0.16826923076923078,0.08173076923076923,0.07692307692307693,0.09615384615384616
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T124320Z_the-last-librarian-trained-a-lan,rtsm,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1296,5,2583,401,0.7256857855361596,0.9092613636363605,409.3116363636364,0.6184538653366584,7.784779062409443,4.289072477165267,0.7256857855361596,0.9775,0.9949874686716792,0.022499999999999964,0.005012531328320802,0.002512562814070307,0.25337780265299237,0.8864306524211222,1.0,21.0,19.095238095238095,1.7556109725685785,38.92864505403162,12.573352333452085,15.219142619641373,405,96,501,32768,False,96,96,0.2704714640198511,0.16377171215880892,0.07196029776674938,0.052109181141439205,0.07692307692307693
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T124424Z_the-last-librarian-trained-a-lan,agc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1297,3,672,94,0.8191489361702128,0.8982222222222227,145.53411764705885,0.7127659574468085,6.104964782459644,4.412077175748712,0.8191489361702128,0.956989247311828,0.9782608695652174,0.043010752688172005,0.021739130434782594,0.01098901098901095,0.05998976813938565,0.4044951373918643,0.2777777777777778,4.0,23.5,1.851063829787234,26.38250000000002,15.417553191489365,20.463829787234047,208,120,328,32768,False,120,120,0.2127659574468085,0.1595744680851064,0.11702127659574468,0.06382978723404255,0.031914893617021274
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T124605Z_the-last-librarian-trained-a-lan,lvtc,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1298,4,647,93,0.8494623655913979,0.8886363636363632,172.98000000000005,0.7849462365591398,6.14422272558975,4.586564788506531,0.8494623655913979,0.9891304347826086,1.0,0.010869565217391353,0.0,0.0,0.06083211726960366,0.22780211493637317,0.2222222222222222,2.0,46.5,1.7419354838709677,12.269758064516168,23.099838709677417,27.20215053763441,209,128,337,32768,False,128,128,0.20212765957446807,0.1595744680851064,0.07446808510638298,0.0425531914893617,0.06382978723404255
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T124704Z_the-last-librarian-trained-a-lan,srpf,qwen2.5-0.5b-instruct,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,4,1299,4,932,120,0.85,0.9259154929577466,224.0,0.7583333333333333,6.5172665330905035,4.55413756448183,0.85,1.0,1.0,0.0,0.0,0.0,0.05346892580000407,0.07306912357210922,0.16666666666666666,10.0,12.0,2.033333333333333,22.63500000000002,13.083333333333332,17.133333333333336,256,160,416,32768,False,160,160,0.3089430894308943,0.17886178861788618,0.0975609756097561,0.032520325203252036,0.032520325203252036
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T124923Z_the-last-librarian-trained-a-lan,rtsm,distilgpt2,2,The last librarian trained a language model on a dead civilization's poetry and discovered that its footnotes were predictions.,5,1300,5,2314,391,0.9130434782608695,0.9761988304093553,1259.0199999999995,0.8542199488491049,8.404705016071965,4.778313596440902,0.9130434782608695,1.0,1.0,0.0,0.0,0.0,0.14724568509732308,0.8523361405050678,1.0,8.0,48.875,1.4526854219948848,34.32968829923276,20.61293797953964,25.483503836317137,431,96,527,1024,False,96,96,0.1802030456852792,0.13451776649746192,0.11421319796954314,0.08375634517766498,0.08883248730964467
